fipscounty,countyname_fips,state,cbsa_code,cbsa_name,ssa_code,state_name,countyname_rate
12061,INDIAN RIVER,FL,42680,"Sebastian-Vero Beach-West Vero Corridor, FL",10300,FLORIDA,INDIAN RIVER
12063,JACKSON,FL,,,10310,FLORIDA,JACKSON
12065,JEFFERSON,FL,45220,"Tallahassee, FL",10320,FLORIDA,JEFFERSON
12067,LAFAYETTE,FL,,,10330,FLORIDA,LAFAYETTE
12069,LAKE,FL,36740,"Orlando-Kissimmee-Sanford, FL",10340,FLORIDA,LAKE
12071,LEE,FL,15980,"Cape Coral-Fort Myers, FL",10350,FLORIDA,LEE
12073,LEON,FL,45220,"Tallahassee, FL",10360,FLORIDA,LEON
12075,LEVY,FL,23540,"Gainesville, FL",10370,FLORIDA,LEVY
12077,LIBERTY,FL,,,10380,FLORIDA,LIBERTY
12079,MADISON,FL,,,10390,FLORIDA,MADISON
12081,MANATEE,FL,35840,"North Port-Bradenton-Sarasota, FL",10400,FLORIDA,MANATEE
12083,MARION,FL,36100,"Ocala, FL",10410,FLORIDA,MARION
12085,MARTIN,FL,38940,"Port St. Lucie, FL",10420,FLORIDA,MARTIN
12087,MONROE,FL,,,10430,FLORIDA,MONROE
12089,NASSAU,FL,27260,"Jacksonville, FL",10440,FLORIDA,NASSAU
12091,OKALOOSA,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",10450,FLORIDA,OKALOOSA
12093,OKEECHOBEE,FL,,,10460,FLORIDA,OKEECHOBEE
12095,ORANGE,FL,36740,"Orlando-Kissimmee-Sanford, FL",10470,FLORIDA,ORANGE
12097,OSCEOLA,FL,36740,"Orlando-Kissimmee-Sanford, FL",10480,FLORIDA,OSCEOLA
12099,PALM BEACH,FL,48424,"West Palm Beach-Boca Raton-Delray Beach, FL",10490,FLORIDA,PALM BEACH
12101,PASCO,FL,45294,"Tampa, FL",10500,FLORIDA,PASCO
12103,PINELLAS,FL,41304,"St. Petersburg-Clearwater-Largo, FL",10510,FLORIDA,PINELLAS
12105,POLK,FL,29460,"Lakeland-Winter Haven, FL",10520,FLORIDA,POLK
12107,PUTNAM,FL,,,10530,FLORIDA,PUTNAM
12109,ST. JOHNS,FL,27260,"Jacksonville, FL",10540,FLORIDA,ST. JOHNS
12111,ST. LUCIE,FL,38940,"Port St. Lucie, FL",10550,FLORIDA,ST. LUCIE
12113,SANTA ROSA,FL,37860,"Pensacola-Ferry Pass-Brent, FL",10560,FLORIDA,SANTA ROSA
12115,SARASOTA,FL,35840,"North Port-Bradenton-Sarasota, FL",10570,FLORIDA,SARASOTA
12117,SEMINOLE,FL,36740,"Orlando-Kissimmee-Sanford, FL",10580,FLORIDA,SEMINOLE
12119,SUMTER,FL,48680,"Wildwood-The Villages, FL",10590,FLORIDA,SUMTER
12121,SUWANNEE,FL,,,10600,FLORIDA,SUWANNEE
12123,TAYLOR,FL,,,10610,FLORIDA,TAYLOR
12125,UNION,FL,,,10620,FLORIDA,UNION
12127,VOLUSIA,FL,19660,"Deltona-Daytona Beach-Ormond Beach, FL",10630,FLORIDA,VOLUSIA
12129,WAKULLA,FL,45220,"Tallahassee, FL",10640,FLORIDA,WAKULLA
12131,WALTON,FL,18880,"Crestview-Fort Walton Beach-Destin, FL",10650,FLORIDA,WALTON
12133,WASHINGTON,FL,37460,"Panama City-Panama City Beach, FL",10660,FLORIDA,WASHINGTON
13001,APPLING,GA,,,11000,GEORGIA,APPLING
13003,ATKINSON,GA,,,11010,GEORGIA,ATKINSON
13005,BACON,GA,,,11011,GEORGIA,BACON
13007,BAKER,GA,,,11020,GEORGIA,BAKER
13009,BALDWIN,GA,,,11030,GEORGIA,BALDWIN
13011,BANKS,GA,,,11040,GEORGIA,BANKS
13013,BARROW,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11050,GEORGIA,BARROW
13015,BARTOW,GA,31924,"Marietta, GA",11060,GEORGIA,BARTOW
13017,BEN HILL,GA,,,11070,GEORGIA,BEN HILL
13019,BERRIEN,GA,,,11080,GEORGIA,BERRIEN
13021,BIBB,GA,31420,"Macon-Bibb County, GA",11090,GEORGIA,BIBB
13023,BLECKLEY,GA,,,11100,GEORGIA,BLECKLEY
13025,BRANTLEY,GA,15260,"Brunswick-St. Simons, GA",11110,GEORGIA,BRANTLEY
13027,BROOKS,GA,46660,"Valdosta, GA",11120,GEORGIA,BROOKS
13029,BRYAN,GA,42340,"Savannah, GA",11130,GEORGIA,BRYAN
13031,BULLOCH,GA,,,11140,GEORGIA,BULLOCH
13033,BURKE,GA,12260,"Augusta-Richmond County, GA-SC",11150,GEORGIA,BURKE
13035,BUTTS,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11160,GEORGIA,BUTTS
13037,CALHOUN,GA,,,11161,GEORGIA,CALHOUN
13039,CAMDEN,GA,,,11170,GEORGIA,CAMDEN
13043,CANDLER,GA,,,11180,GEORGIA,CANDLER
13045,CARROLL,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11190,GEORGIA,CARROLL
13047,CATOOSA,GA,16860,"Chattanooga, TN-GA",11200,GEORGIA,CATOOSA
13049,CHARLTON,GA,,,11210,GEORGIA,CHARLTON
13051,CHATHAM,GA,42340,"Savannah, GA",11220,GEORGIA,CHATHAM
13053,CHATTAHOOCHEE,GA,17980,"Columbus, GA-AL",11230,GEORGIA,CHATTAHOOCHEE
13055,CHATTOOGA,GA,,,11240,GEORGIA,CHATTOOGA
13057,CHEROKEE,GA,31924,"Marietta, GA",11250,GEORGIA,CHEROKEE
13059,CLARKE,GA,12020,"Athens-Clarke County, GA",11260,GEORGIA,CLARKE
13061,CLAY,GA,,,11270,GEORGIA,CLAY
13063,CLAYTON,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11280,GEORGIA,CLAYTON
13065,CLINCH,GA,,,11281,GEORGIA,CLINCH
13067,COBB,GA,31924,"Marietta, GA",11290,GEORGIA,COBB
13069,COFFEE,GA,,,11291,GEORGIA,COFFEE
13071,COLQUITT,GA,,,11300,GEORGIA,COLQUITT
13073,COLUMBIA,GA,12260,"Augusta-Richmond County, GA-SC",11310,GEORGIA,COLUMBIA
13075,COOK,GA,,,11311,GEORGIA,COOK
13077,COWETA,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11320,GEORGIA,COWETA
13079,CRAWFORD,GA,31420,"Macon-Bibb County, GA",11330,GEORGIA,CRAWFORD
13081,CRISP,GA,,,11340,GEORGIA,CRISP
13083,DADE,GA,16860,"Chattanooga, TN-GA",11341,GEORGIA,DADE
13085,DAWSON,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11350,GEORGIA,DAWSON
13087,DECATUR,GA,,,11360,GEORGIA,DECATUR
13089,DE KALB,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11370,GEORGIA,DEKALB
13091,DODGE,GA,,,11380,GEORGIA,DODGE
13093,DOOLY,GA,,,11381,GEORGIA,DOOLY
13095,DOUGHERTY,GA,10500,"Albany, GA",11390,GEORGIA,DOUGHERTY
13097,DOUGLAS,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11400,GEORGIA,DOUGLAS
13099,EARLY,GA,,,11410,GEORGIA,EARLY
13101,ECHOLS,GA,46660,"Valdosta, GA",11420,GEORGIA,ECHOLS
13103,EFFINGHAM,GA,42340,"Savannah, GA",11421,GEORGIA,EFFINGHAM
13105,ELBERT,GA,,,11430,GEORGIA,ELBERT
13107,EMANUEL,GA,,,11440,GEORGIA,EMANUEL
13109,EVANS,GA,,,11441,GEORGIA,EVANS
13111,FANNIN,GA,,,11450,GEORGIA,FANNIN
13113,FAYETTE,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11451,GEORGIA,FAYETTE
13115,FLOYD,GA,40660,"Rome, GA",11460,GEORGIA,FLOYD
13117,FORSYTH,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11461,GEORGIA,FORSYTH
13119,FRANKLIN,GA,,,11462,GEORGIA,FRANKLIN
13121,FULTON,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11470,GEORGIA,FULTON
13123,GILMER,GA,,,11471,GEORGIA,GILMER
13125,GLASCOCK,GA,,,11480,GEORGIA,GLASCOCK
13127,GLYNN,GA,15260,"Brunswick-St. Simons, GA",11490,GEORGIA,GLYNN
13129,GORDON,GA,,,11500,GEORGIA,GORDON
13131,GRADY,GA,,,11510,GEORGIA,GRADY
13133,GREENE,GA,,,11520,GEORGIA,GREENE
13135,GWINNETT,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11530,GEORGIA,GWINNETT
13137,HABERSHAM,GA,,,11540,GEORGIA,HABERSHAM
13139,HALL,GA,23580,"Gainesville, GA",11550,GEORGIA,HALL
13141,HANCOCK,GA,,,11560,GEORGIA,HANCOCK
13143,HARALSON,GA,31924,"Marietta, GA",11570,GEORGIA,HARALSON
13145,HARRIS,GA,17980,"Columbus, GA-AL",11580,GEORGIA,HARRIS
13147,HART,GA,,,11581,GEORGIA,HART
13149,HEARD,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11590,GEORGIA,HEARD
13151,HENRY,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11591,GEORGIA,HENRY
13153,HOUSTON,GA,47580,"Warner Robins, GA",11600,GEORGIA,HOUSTON
13155,IRWIN,GA,,,11601,GEORGIA,IRWIN
13157,JACKSON,GA,,,11610,GEORGIA,JACKSON
13159,JASPER,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11611,GEORGIA,JASPER
13161,JEFF DAVIS,GA,,,11612,GEORGIA,JEFF DAVIS
13163,JEFFERSON,GA,,,11620,GEORGIA,JEFFERSON
13165,JENKINS,GA,,,11630,GEORGIA,JENKINS
13167,JOHNSON,GA,,,11640,GEORGIA,JOHNSON
13169,JONES,GA,31420,"Macon-Bibb County, GA",11650,GEORGIA,JONES
13171,LAMAR,GA,,,11651,GEORGIA,LAMAR
13173,LANIER,GA,46660,"Valdosta, GA",11652,GEORGIA,LANIER
13175,LAURENS,GA,,,11660,GEORGIA,LAURENS
13177,LEE,GA,10500,"Albany, GA",11670,GEORGIA,LEE
13179,LIBERTY,GA,25980,"Hinesville, GA",11680,GEORGIA,LIBERTY
13181,LINCOLN,GA,12260,"Augusta-Richmond County, GA-SC",11690,GEORGIA,LINCOLN
13183,LONG,GA,25980,"Hinesville, GA",11691,GEORGIA,LONG
13185,LOWNDES,GA,46660,"Valdosta, GA",11700,GEORGIA,LOWNDES
13187,LUMPKIN,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11701,GEORGIA,LUMPKIN
13189,MC DUFFIE,GA,12260,"Augusta-Richmond County, GA-SC",11702,GEORGIA,MCDUFFIE
13191,MC INTOSH,GA,15260,"Brunswick-St. Simons, GA",11703,GEORGIA,MCINTOSH
13193,MACON,GA,,,11710,GEORGIA,MACON
13195,MADISON,GA,12020,"Athens-Clarke County, GA",11720,GEORGIA,MADISON
13197,MARION,GA,17980,"Columbus, GA-AL",11730,GEORGIA,MARION
13199,MERIWETHER,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11740,GEORGIA,MERIWETHER
13201,MILLER,GA,,,11741,GEORGIA,MILLER
13205,MITCHELL,GA,,,11750,GEORGIA,MITCHELL
13207,MONROE,GA,31420,"Macon-Bibb County, GA",11760,GEORGIA,MONROE
13209,MONTGOMERY,GA,,,11770,GEORGIA,MONTGOMERY
13211,MORGAN,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11771,GEORGIA,MORGAN
13213,MURRAY,GA,19140,"Dalton, GA",11772,GEORGIA,MURRAY
13215,MUSCOGEE,GA,17980,"Columbus, GA-AL",11780,GEORGIA,MUSCOGEE
13217,NEWTON,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11790,GEORGIA,NEWTON
13219,OCONEE,GA,12020,"Athens-Clarke County, GA",11800,GEORGIA,OCONEE
13221,OGLETHORPE,GA,12020,"Athens-Clarke County, GA",11801,GEORGIA,OGLETHORPE
13223,PAULDING,GA,31924,"Marietta, GA",11810,GEORGIA,PAULDING
13225,PEACH,GA,47580,"Warner Robins, GA",11811,GEORGIA,PEACH
13227,PICKENS,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11812,GEORGIA,PICKENS
13229,PIERCE,GA,,,11820,GEORGIA,PIERCE
13231,PIKE,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11821,GEORGIA,PIKE
13233,POLK,GA,,,11830,GEORGIA,POLK
13235,PULASKI,GA,,,11831,GEORGIA,PULASKI
13237,PUTNAM,GA,,,11832,GEORGIA,PUTNAM
13239,QUITMAN,GA,,,11833,GEORGIA,QUITMAN
13241,RABUN,GA,,,11834,GEORGIA,RABUN
13243,RANDOLPH,GA,,,11835,GEORGIA,RANDOLPH
13245,RICHMOND,GA,12260,"Augusta-Richmond County, GA-SC",11840,GEORGIA,RICHMOND
13247,ROCKDALE,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11841,GEORGIA,ROCKDALE
13249,SCHLEY,GA,,,11842,GEORGIA,SCHLEY
13251,SCREVEN,GA,,,11850,GEORGIA,SCREVEN
13253,SEMINOLE,GA,,,11851,GEORGIA,SEMINOLE
13255,SPALDING,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11860,GEORGIA,SPALDING
13257,STEPHENS,GA,,,11861,GEORGIA,STEPHENS
13259,STEWART,GA,17980,"Columbus, GA-AL",11862,GEORGIA,STEWART
13261,SUMTER,GA,,,11870,GEORGIA,SUMTER
13263,TALBOT,GA,17980,"Columbus, GA-AL",11880,GEORGIA,TALBOT
13265,TALIAFERRO,GA,,,11881,GEORGIA,TALIAFERRO
13267,TATTNALL,GA,,,11882,GEORGIA,TATTNALL
13269,TAYLOR,GA,,,11883,GEORGIA,TAYLOR
13271,TELFAIR,GA,,,11884,GEORGIA,TELFAIR
13273,TERRELL,GA,10500,"Albany, GA",11885,GEORGIA,TERRELL
13275,THOMAS,GA,,,11890,GEORGIA,THOMAS
13277,TIFT,GA,,,11900,GEORGIA,TIFT
13279,TOOMBS,GA,,,11901,GEORGIA,TOOMBS
13281,TOWNS,GA,,,11902,GEORGIA,TOWNS
13283,TREUTLEN,GA,,,11903,GEORGIA,TREUTLEN
13285,TROUP,GA,,,11910,GEORGIA,TROUP
13287,TURNER,GA,,,11911,GEORGIA,TURNER
13289,TWIGGS,GA,31420,"Macon-Bibb County, GA",11912,GEORGIA,TWIGGS
13291,UNION,GA,,,11913,GEORGIA,UNION
13293,UPSON,GA,,,11920,GEORGIA,UPSON
13295,WALKER,GA,16860,"Chattanooga, TN-GA",11921,GEORGIA,WALKER
13297,WALTON,GA,12054,"Atlanta-Sandy Springs-Roswell, GA",11930,GEORGIA,WALTON
13299,WARE,GA,,,11940,GEORGIA,WARE
13301,WARREN,GA,,,11941,GEORGIA,WARREN
13303,WASHINGTON,GA,,,11950,GEORGIA,WASHINGTON
13305,WAYNE,GA,,,11960,GEORGIA,WAYNE
13307,WEBSTER,GA,,,11961,GEORGIA,WEBSTER
13309,WHEELER,GA,,,11962,GEORGIA,WHEELER
13311,WHITE,GA,,,11963,GEORGIA,WHITE
13313,WHITFIELD,GA,19140,"Dalton, GA",11970,GEORGIA,WHITFIELD
13315,WILCOX,GA,,,11971,GEORGIA,WILCOX
13317,WILKES,GA,,,11972,GEORGIA,WILKES
13319,WILKINSON,GA,,,11973,GEORGIA,WILKINSON
13321,WORTH,GA,10500,"Albany, GA",11980,GEORGIA,WORTH
15001,HAWAII,HI,,,12010,HAWAII,HAWAII
15003,HONOLULU,HI,46520,"Urban Honolulu, HI",12020,HAWAII,HONOLULU
15005,KALAWAO,HI,27980,"Kahului-Wailuku, HI",12030,HAWAII,KALAWAO
15007,KAUAI,HI,,,12040,HAWAII,KAUAI
15009,MAUI,HI,27980,"Kahului-Wailuku, HI",12050,HAWAII,MAUI
19001,ADAIR,IA,,,16000,IOWA,ADAIR
19003,ADAMS,IA,,,16010,IOWA,ADAMS
19005,ALLAMAKEE,IA,,,16020,IOWA,ALLAMAKEE
19007,APPANOOSE,IA,,,16030,IOWA,APPANOOSE
19009,AUDUBON,IA,,,16040,IOWA,AUDUBON
19011,BENTON,IA,16300,"Cedar Rapids, IA",16050,IOWA,BENTON
19013,BLACK HAWK,IA,47940,"Waterloo-Cedar Falls, IA",16060,IOWA,BLACK HAWK
19015,BOONE,IA,11180,"Ames, IA",16070,IOWA,BOONE
19017,BREMER,IA,47940,"Waterloo-Cedar Falls, IA",16080,IOWA,BREMER
19019,BUCHANAN,IA,,,16090,IOWA,BUCHANAN
19021,BUENA VISTA,IA,,,16100,IOWA,BUENA VISTA
19023,BUTLER,IA,,,16110,IOWA,BUTLER
19025,CALHOUN,IA,,,16120,IOWA,CALHOUN
19027,CARROLL,IA,,,16130,IOWA,CARROLL
19029,CASS,IA,,,16140,IOWA,CASS
19031,CEDAR,IA,,,16150,IOWA,CEDAR
19033,CERRO GORDO,IA,,,16160,IOWA,CERRO GORDO
19035,CHEROKEE,IA,,,16170,IOWA,CHEROKEE
19037,CHICKASAW,IA,,,16180,IOWA,CHICKASAW
19039,CLARKE,IA,,,16190,IOWA,CLARKE
19041,CLAY,IA,,,16200,IOWA,CLAY
19043,CLAYTON,IA,,,16210,IOWA,CLAYTON
19045,CLINTON,IA,,,16220,IOWA,CLINTON
19047,CRAWFORD,IA,,,16230,IOWA,CRAWFORD
19049,DALLAS,IA,19780,"Des Moines-West Des Moines, IA",16240,IOWA,DALLAS
19051,DAVIS,IA,,,16250,IOWA,DAVIS
19053,DECATUR,IA,,,16260,IOWA,DECATUR
19055,DELAWARE,IA,,,16270,IOWA,DELAWARE
19057,DES MOINES,IA,,,16280,IOWA,DES MOINES
19059,DICKINSON,IA,,,16290,IOWA,DICKINSON
19061,DUBUQUE,IA,20220,"Dubuque, IA",16300,IOWA,DUBUQUE
19063,EMMET,IA,,,16310,IOWA,EMMET
19065,FAYETTE,IA,,,16320,IOWA,FAYETTE
19067,FLOYD,IA,,,16330,IOWA,FLOYD
19069,FRANKLIN,IA,,,16340,IOWA,FRANKLIN
19071,FREMONT,IA,,,16350,IOWA,FREMONT
19073,GREENE,IA,,,16360,IOWA,GREENE
19075,GRUNDY,IA,47940,"Waterloo-Cedar Falls, IA",16370,IOWA,GRUNDY
19077,GUTHRIE,IA,19780,"Des Moines-West Des Moines, IA",16380,IOWA,GUTHRIE
19079,HAMILTON,IA,,,16390,IOWA,HAMILTON
19081,HANCOCK,IA,,,16400,IOWA,HANCOCK
19083,HARDIN,IA,,,16410,IOWA,HARDIN
19085,HARRISON,IA,36540,"Omaha, NE-IA",16420,IOWA,HARRISON
19087,HENRY,IA,,,16430,IOWA,HENRY
19089,HOWARD,IA,,,16440,IOWA,HOWARD
19091,HUMBOLDT,IA,,,16450,IOWA,HUMBOLDT
19093,IDA,IA,,,16460,IOWA,IDA
19095,IOWA,IA,,,16470,IOWA,IOWA
19097,JACKSON,IA,,,16480,IOWA,JACKSON
19099,JASPER,IA,19780,"Des Moines-West Des Moines, IA",16490,IOWA,JASPER
19101,JEFFERSON,IA,,,16500,IOWA,JEFFERSON
19103,JOHNSON,IA,26980,"Iowa City, IA",16510,IOWA,JOHNSON
19105,JONES,IA,16300,"Cedar Rapids, IA",16520,IOWA,JONES
19107,KEOKUK,IA,,,16530,IOWA,KEOKUK
19109,KOSSUTH,IA,,,16540,IOWA,KOSSUTH
19111,LEE,IA,,,16550,IOWA,LEE
19113,LINN,IA,16300,"Cedar Rapids, IA",16560,IOWA,LINN
19115,LOUISA,IA,,,16570,IOWA,LOUISA
19117,LUCAS,IA,,,16580,IOWA,LUCAS
19119,LYON,IA,,,16590,IOWA,LYON
19121,MADISON,IA,19780,"Des Moines-West Des Moines, IA",16600,IOWA,MADISON
19123,MAHASKA,IA,,,16610,IOWA,MAHASKA
19125,MARION,IA,,,16620,IOWA,MARION
19127,MARSHALL,IA,,,16630,IOWA,MARSHALL
19129,MILLS,IA,36540,"Omaha, NE-IA",16640,IOWA,MILLS
19131,MITCHELL,IA,,,16650,IOWA,MITCHELL
19133,MONONA,IA,,,16660,IOWA,MONONA
19135,MONROE,IA,,,16670,IOWA,MONROE
19137,MONTGOMERY,IA,,,16680,IOWA,MONTGOMERY
19139,MUSCATINE,IA,,,16690,IOWA,MUSCATINE
19141,OBRIEN,IA,,,16700,IOWA,O'BRIEN
19143,OSCEOLA,IA,,,16710,IOWA,OSCEOLA
19145,PAGE,IA,,,16720,IOWA,PAGE
19147,PALO ALTO,IA,,,16730,IOWA,PALO ALTO
19149,PLYMOUTH,IA,,,16740,IOWA,PLYMOUTH
19151,POCAHONTAS,IA,,,16750,IOWA,POCAHONTAS
19153,POLK,IA,19780,"Des Moines-West Des Moines, IA",16760,IOWA,POLK
19155,POTTAWATTAMIE,IA,36540,"Omaha, NE-IA",16770,IOWA,POTTAWATTAMIE
19157,POWESHIEK,IA,,,16780,IOWA,POWESHIEK
19159,RINGGOLD,IA,,,16790,IOWA,RINGGOLD
19161,SAC,IA,,,16800,IOWA,SAC
19163,SCOTT,IA,19340,"Davenport-Moline-Rock Island, IA-IL",16810,IOWA,SCOTT
19165,SHELBY,IA,,,16820,IOWA,SHELBY
19167,SIOUX,IA,,,16830,IOWA,SIOUX
19169,STORY,IA,11180,"Ames, IA",16840,IOWA,STORY
19171,TAMA,IA,,,16850,IOWA,TAMA
19173,TAYLOR,IA,,,16860,IOWA,TAYLOR
19175,UNION,IA,,,16870,IOWA,UNION
19177,VAN BUREN,IA,,,16880,IOWA,VAN BUREN
19179,WAPELLO,IA,,,16890,IOWA,WAPELLO
19181,WARREN,IA,19780,"Des Moines-West Des Moines, IA",16900,IOWA,WARREN
19183,WASHINGTON,IA,26980,"Iowa City, IA",16910,IOWA,WASHINGTON
19185,WAYNE,IA,,,16920,IOWA,WAYNE
19187,WEBSTER,IA,,,16930,IOWA,WEBSTER
19189,WINNEBAGO,IA,,,16940,IOWA,WINNEBAGO
19191,WINNESHIEK,IA,,,16950,IOWA,WINNESHIEK
19193,WOODBURY,IA,43580,"Sioux City, IA-NE-SD",16960,IOWA,WOODBURY
19195,WORTH,IA,,,16970,IOWA,WORTH
19197,WRIGHT,IA,,,16980,IOWA,WRIGHT
16001,ADA,ID,14260,"Boise City, ID",13000,IDAHO,ADA
16003,ADAMS,ID,,,13010,IDAHO,ADAMS
16005,BANNOCK,ID,38540,"Pocatello, ID",13020,IDAHO,BANNOCK
16007,BEAR LAKE,ID,,,13030,IDAHO,BEAR LAKE
16009,BENEWAH,ID,,,13040,IDAHO,BENEWAH
16011,BINGHAM,ID,,,13050,IDAHO,BINGHAM
16013,BLAINE,ID,,,13060,IDAHO,BLAINE
16015,BOISE,ID,14260,"Boise City, ID",13070,IDAHO,BOISE
16017,BONNER,ID,,,13080,IDAHO,BONNER
16019,BONNEVILLE,ID,26820,"Idaho Falls, ID",13090,IDAHO,BONNEVILLE
16021,BOUNDARY,ID,,,13100,IDAHO,BOUNDARY
16023,BUTTE,ID,26820,"Idaho Falls, ID",13110,IDAHO,BUTTE
16025,CAMAS,ID,,,13120,IDAHO,CAMAS
16027,CANYON,ID,14260,"Boise City, ID",13130,IDAHO,CANYON
16029,CARIBOU,ID,,,13140,IDAHO,CARIBOU
16031,CASSIA,ID,,,13150,IDAHO,CASSIA
16033,CLARK,ID,,,13160,IDAHO,CLARK
16035,CLEARWATER,ID,,,13170,IDAHO,CLEARWATER
16037,CUSTER,ID,,,13180,IDAHO,CUSTER
16039,ELMORE,ID,,,13190,IDAHO,ELMORE
16041,FRANKLIN,ID,30860,"Logan, UT-ID",13200,IDAHO,FRANKLIN
16043,FREMONT,ID,,,13210,IDAHO,FREMONT
16045,GEM,ID,14260,"Boise City, ID",13220,IDAHO,GEM
16047,GOODING,ID,,,13230,IDAHO,GOODING
16049,IDAHO,ID,,,13240,IDAHO,IDAHO
16051,JEFFERSON,ID,26820,"Idaho Falls, ID",13250,IDAHO,JEFFERSON
16053,JEROME,ID,46300,"Twin Falls, ID",13260,IDAHO,JEROME
16055,KOOTENAI,ID,17660,"Coeur d'Alene, ID",13270,IDAHO,KOOTENAI
16057,LATAH,ID,,,13280,IDAHO,LATAH
16059,LEMHI,ID,,,13290,IDAHO,LEMHI
16061,LEWIS,ID,,,13300,IDAHO,LEWIS
16063,LINCOLN,ID,,,13310,IDAHO,LINCOLN
16065,MADISON,ID,,,13320,IDAHO,MADISON
16067,MINIDOKA,ID,,,13330,IDAHO,MINIDOKA
16069,NEZ PERCE,ID,30300,"Lewiston, ID-WA",13340,IDAHO,NEZ PERCE
16071,ONEIDA,ID,,,13350,IDAHO,ONEIDA
16073,OWYHEE,ID,14260,"Boise City, ID",13360,IDAHO,OWYHEE
16075,PAYETTE,ID,,,13370,IDAHO,PAYETTE
16077,POWER,ID,,,13380,IDAHO,POWER
16079,SHOSHONE,ID,,,13390,IDAHO,SHOSHONE
16081,TETON,ID,,,13400,IDAHO,TETON
16083,TWIN FALLS,ID,46300,"Twin Falls, ID",13410,IDAHO,TWIN FALLS
16085,VALLEY,ID,,,13420,IDAHO,VALLEY
16087,WASHINGTON,ID,,,13430,IDAHO,WASHINGTON
17001,ADAMS,IL,,,14000,ILLINOIS,ADAMS
17003,ALEXANDER,IL,16020,"Cape Girardeau, MO-IL",14010,ILLINOIS,ALEXANDER
17005,BOND,IL,41180,"St. Louis, MO-IL",14020,ILLINOIS,BOND
17007,BOONE,IL,40420,"Rockford, IL",14030,ILLINOIS,BOONE
17009,BROWN,IL,,,14040,ILLINOIS,BROWN
17011,BUREAU,IL,,,14050,ILLINOIS,BUREAU
17013,CALHOUN,IL,41180,"St. Louis, MO-IL",14060,ILLINOIS,CALHOUN
17015,CARROLL,IL,,,14070,ILLINOIS,CARROLL
17017,CASS,IL,,,14080,ILLINOIS,CASS
17019,CHAMPAIGN,IL,16580,"Champaign-Urbana, IL",14090,ILLINOIS,CHAMPAIGN
17021,CHRISTIAN,IL,,,14100,ILLINOIS,CHRISTIAN
17023,CLARK,IL,,,14110,ILLINOIS,CLARK
17025,CLAY,IL,,,14120,ILLINOIS,CLAY
17027,CLINTON,IL,41180,"St. Louis, MO-IL",14130,ILLINOIS,CLINTON
17029,COLES,IL,,,14140,ILLINOIS,COLES
17031,COOK,IL,16984,"Chicago-Naperville-Schaumburg, IL",14141,ILLINOIS,COOK
17033,CRAWFORD,IL,,,14150,ILLINOIS,CRAWFORD
17035,CUMBERLAND,IL,,,14160,ILLINOIS,CUMBERLAND
17037,DE KALB,IL,20994,"Elgin, IL",14170,ILLINOIS,DEKALB
17039,DE WITT,IL,,,14180,ILLINOIS,DE WITT
17041,DOUGLAS,IL,,,14190,ILLINOIS,DOUGLAS
17043,DU PAGE,IL,16984,"Chicago-Naperville-Schaumburg, IL",14250,ILLINOIS,DUPAGE
17045,EDGAR,IL,,,14310,ILLINOIS,EDGAR
17047,EDWARDS,IL,,,14320,ILLINOIS,EDWARDS
17049,EFFINGHAM,IL,,,14330,ILLINOIS,EFFINGHAM
17051,FAYETTE,IL,,,14340,ILLINOIS,FAYETTE
17053,FORD,IL,16580,"Champaign-Urbana, IL",14350,ILLINOIS,FORD
17055,FRANKLIN,IL,,,14360,ILLINOIS,FRANKLIN
17057,FULTON,IL,,,14370,ILLINOIS,FULTON
17059,GALLATIN,IL,,,14380,ILLINOIS,GALLATIN
17061,GREENE,IL,,,14390,ILLINOIS,GREENE
17063,GRUNDY,IL,16984,"Chicago-Naperville-Schaumburg, IL",14400,ILLINOIS,GRUNDY
17065,HAMILTON,IL,,,14410,ILLINOIS,HAMILTON
17067,HANCOCK,IL,,,14420,ILLINOIS,HANCOCK
17069,HARDIN,IL,,,14421,ILLINOIS,HARDIN
17071,HENDERSON,IL,,,14440,ILLINOIS,HENDERSON
